/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1090.13S:SUM 13  4 19 00:00 13  4 19 23:59 24.00  30  24568  23937  97  0.60  0.45  23937
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1100.13S:SUM 13  4 20 00:00 13  4 20 23:59 24.00  30  24568  23934  97  0.59  0.43  11967
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1110.13S:SUM 13  4 21 00:00 13  4 21 23:59 24.00  30  24568  23935  97  0.60  0.44  11968
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1120.13S:SUM 13  4 22 00:00 13  4 22 23:59 24.00  30  24568  23935  97  0.60  0.44  23935
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1130.13S:SUM 13  4 23 00:00 13  4 23 23:59 24.00  30  24569  24267  99  0.60  0.44  24267
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1140.13S:SUM 13  4 24 00:00 13  4 24 23:59 24.00  30  25345  24813  98  0.59  0.43  24813
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1150.13S:SUM 13  4 25 00:00 13  4 25 23:59 24.00  30  24573  22877  93  0.58  0.44   1906
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1160.13S:SUM 13  4 26 00:00 13  4 26 23:59 24.00  30  24572  23284  95  0.61  0.45   2117
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1170.13S:SUM 13  4 27 00:00 13  4 27 23:59 24.00  30  24572  23934  97  0.59  0.45  23934
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1180.13S:SUM 13  4 28 00:00 13  4 28 23:59 24.00  30  24575  23922  97  0.59  0.44  23922
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1190.12S:SUM 12  4 28 00:00 12  4 28 23:59 24.00  30  25462  25461 100  0.55  0.42  25461
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1190.13S:SUM 13  4 29 00:00 13  4 29 23:59 24.00  30  24567  24566 100  0.61  0.44   6142
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1200.13S:SUM 13  4 30 00:00 13  4 30 23:59 24.00  30  24562  24551 100  0.61  0.45   1444
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1210.13S:SUM 13  5  1 00:00 13  5  1 23:59 24.00  30  24569  24264  99  0.61  0.46   4044
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1220.13S:SUM 13  5  2 00:00 13  5  2 23:59 24.00  30  25334  24733  98  0.58  0.44   4122
